id,Titel,Satz,Suspense,Fragesatz,Satzlänge
422,Am Kamin,Ich kehrte erst nach mehrtägiger Abwesenheit in die Stadt zurück.,0,0,10
423,Am Kamin,Es war schon dunkel.,1,0,4
424,Am Kamin,"Als ich an dem Hause des Justizrats Z. vorüberfuhr, sah ich mit Verwunderung, daß die beiden Wohnzimmer desselben hell erleuchtet waren;",1,0,21
425,Am Kamin,"das fiel mir auf, denn die Fenster des Krankenzimmers lagen nach dem Hofe hinaus.",0,0,14
426,Am Kamin,Ich ließ den Kutscher halten und begab mich nun unmittelbar aus dem Wagen in das Haus.,0,0,16
427,Am Kamin,Bei meinem Eintritt in das erste Zimmer blinkten mir von seiner Kommode die Skalpelle und sonstige Gerätschaften entgegen; dabei der für einen Anatomen unverkennbare signifikante Geruch.,1,0,26
428,Am Kamin,Aus der angrenzenden Stube hörte ich die diktierende Stimme des Professors X.;,1,0,12
429,Am Kamin,"ich brauchte nichts weitet zu erfahren, ich wußte alles, was geschehen war.",1,0,12
430,Am Kamin,"Als ich die zweite Tür öffnete, sah ich den Leichnam meines Freundes auf dem Tische liegen;",1,0,16
431,Am Kamin,"er war schon eröffnet, die Intestina zum Teil herausgenommen, die Sektion in vollem Gange.",1,0,14
432,Am Kamin,"Ich war heftig bewegt – und statt auf die gelehrten Auseinandersetzungen des Professors X. und des ihm assistierenden Arztes einzugehen, teilte ich ihnen meine dem Toten gegebene feierliche Zusage mit.",1,0,30
433,Am Kamin,"Die Herren wollten dieselbe zwar nur als ein Beruhigungsmittel gelten lassen, wie solches dem Kranken wohl ohne weitere Absicht gegeben wird, indessen schließlich mußten sie mir dennoch versprechen, von weiterem Verfahren abzustehen und die herausgenommenen Teile in den Körper zurückzulegen.",0,0,40
434,Am Kamin,Ich verließ sie dann und fuhr nach meiner Wohnung;,0,0,9
435,Am Kamin,"ermüdet von der Reise, voll Schmerz um den Tod des Freundes und belastet mit einer unheimlichen Trauer, daß ich ihm das gegebene Wort nun dennoch nicht hatte halten können.",0,0,29
436,Am Kamin,"Es ist nun fast ein Jahr vergangen, aber gleichwohl – ich bin niemals daran gemahnt worden.",0,0,16
437,Am Kamin,"Der Medizinalrat schwieg, und es entstand eine augenblickliche Stille in der Gesellschaft, die wohl dem Andenken des Verstorbenen gelten mochte.",0,0,20
438,Am Kamin,"Mit einem Male aber richteten sich die Blicke der Anwesenden wieder auf den Erzähler, der seinen Lehnstuhl verlassen hatte und mit vorgestreckten Händen in der Stellung eines Horchenden dastand.",0,0,29
439,Am Kamin,"In dem faltenreichen alten Gesicht war der Ausdruck der höchsten Spannung, ja der Bestürzung nicht zu verkennen.",1,0,17
440,Am Kamin,"Nach einer Weile hörte man ihn halblaut, wie zu sich selber, sagen:",1,0,12
441,Am Kamin,Das ist entsetzlich!,1,0,3
442,Am Kamin,"Als hierauf der Herr des Hauses, einer seiner ältesten Freunde, ihn sanft bei der Hand ergriff, richtete er sich langsam auf und blickte in der Gesellschaft umher, als wolle er gewiß werden, wo er sich befinde.",1,0,36
443,Am Kamin,"»Meine verehrten Herrschaften«, sagte er dann, »ich habe soeben etwas erfahren – was und woher, erlassen Sie mir, Ihnen mitzuteilen.",1,0,20
444,Am Kamin,"Nur so viel mag ich sagen, daß meine vorhin geäußerten Ansichten dadurch im wesentlichen berichtigt werden dürften.",1,0,17
445,Am Kamin,"Zugleich muß ich bitten, mich für heute abend zu entlassen;",1,0,10
446,Am Kamin,ich habe einen notwendigen Gang zu tun.,1,0,7
447,Am Kamin,Der Medizinalrat nahm Hut und Stock und verließ die Gesellschaft.,1,0,10
448,Am Kamin,"Als er draußen war, ging er quer über den Markt nach der Wohnung des Professors X., den er in seinem Studierzimmer antraf.",1,0,22
449,Am Kamin,Er redete ihn ohne weiteres an:,1,0,6
450,Am Kamin,"Sie erinnern sich noch des Justizrats, Herr Professor, und der von Ihnen geleiteten Sektion seiner Leiche?",1,1,16
451,Am Kamin,"Gewiß, Herr Medizinalrat.",1,0,3
452,Am Kamin,Auch des mir bei dieser Gelegenheit gegebenen Versprechens?,1,1,8
453,Am Kamin,Auch dessen.,1,0,2
454,Am Kamin,"Aber Sie haben mich getäuscht, Herr Kollege!",1,0,7
455,Am Kamin,"Ich verstehe Sie nicht, Herr Kollege.",1,0,6
456,Am Kamin,"Sie werden mich schon verstehen, wenn Sie mir nur erlauben wollen, dort einige Bücher in dem dritten Fach Ihres Repositoriums hinwegzuräumen!",1,0,21
457,Am Kamin,"Und ehe der andre noch zu antworten vermochte, war der aufgeregte Greis schon herangetreten, und nachdem er mit zitternden Händen einige Bände beiseite gelegt, holte er aus der Ecke des Faches einen Glashafen hervor, in welchem sich ein Präparat in Spiritus befand.",1,0,42
458,Am Kamin,Es war ein ungewöhnlich großes menschliches Herz.,1,0,7
459,Am Kamin,"Es ist das Herz meines Freundes«, sagte er, das Glas mit beiden Händen fassend;",1,0,14
460,Am Kamin,"»ich weiß es, aber der Tote muß es wiederhaben;",1,0,9
461,Am Kamin,"noch heute, diese Nacht noch!",1,0,5
462,Am Kamin,Der Professor wurde bestürzt;,1,0,4
463,Am Kamin,"er war überzeugt, daß kein Mensch dem Medizinalrate seinen heimlichen Besitz verraten haben konnte.",1,0,14
464,Am Kamin,"Aber er gestand demselben, daß in der Tat an jenem Abend das anatomische Gelüste über seine Gewissenhaftigkeit den Sieg davongetragen habe.",1,0,21
465,Am Kamin,Das Herz des Toten wurde noch in derselben Nacht zu ihm in den Sarg gelegt.,1,0,15
466,Am Kamin,Pfui! Wer befreit mich von diesem Schauder?,0,1,7
467,Am Kamin,Schauder?,0,1,1
468,Am Kamin,Du sprichst ja wie ein moderner Literarhistoriker.,0,0,7
469,Am Kamin,Ich?,0,1,1
470,Am Kamin,Weshalb?,0,1,1
471,Am Kamin,Weil du in dem Grauen nur die Gänsehaut siehst.,0,0,9
472,Am Kamin,"Nun, und was wäre es denn anders?",0,1,7
473,Am Kamin,Was es anders wäre?,0,1,4
474,Am Kamin,"Wenn wir uns recht besinnen, so lebt doch die Menschenkreatur, jede für sich, in fürchterlicher Einsamkeit;",0,0,16
475,Am Kamin,ein verlorener Punkt in dem unermessenen und unverstandenen Raum.,0,0,9
476,Am Kamin,"Wir vergessen es; aber mitunter dem Unbegreiflichen und Ungeheuren gegenüber befällt uns plötzlich das Gefühl davon; und das, dächte ich, wäre etwas von dem, was wir Grauen zu nennen pflegen.",0,0,30
477,Am Kamin,Unsinn!,0,0,1
478,Am Kamin,"Grauen ist, wenn einem nachts ein Eimer mit Gründlingen ins Bett geschüttet wird; das hab ich schon gewußt, als meine Schuhe noch drei Heller kosteten.",0,0,25
479,Am Kamin,"Hast recht, Klärchen!",0,0,3
480,Am Kamin,"Oder wenn man abends vor Schlafengehen unter alle Betten und Kommoden leuchtet, und ich weiß eine, die das sehr eifrig ins Werk setzen wird.",0,0,24
481,Am Kamin,"Es könnte sogar sehr bald geschehen, denn es ist spät, meine Herrschaften, Bürger-Bettzeit, wie ich fast in dieser auserwählten Gesellschaft gesagt hätte.",0,0,22
482,Eine Spukgeschichte,"Ihr wißt, daß ich mich vor einiger Zeit, und zwar kurz vor dem letzten Feldzuge, auf dem Gute des Obristen von P. befand.",0,0,23
483,Eine Spukgeschichte,"Der Obriste war ein muntrer, jovialer Mann, so wie seine Gemahlin die Ruhe, die Unbefangenheit selbst.",0,0,16
484,Eine Spukgeschichte,"Der Sohn befand sich, als ich dorten war, bei der Armee, so daß die Familie außer dem Ehepaar nur noch aus zwei Töchtern und einer alten Französin bestand, die eine Art von Gouvernante vorzustellen sich mühte, unerachtet die Mädchen schon über die Zeit des Gouvernierens hinaus schienen.",0,0,47
485,Eine Spukgeschichte,"Die älteste war ein munteres Ding, bis zur Ausgelassenheit lebendig, nicht ohne Geist, aber so wie sie nicht fünf Schritte gehen konnte, ohne wenigstens drei Entrechats zu machen, so sprang sie auch im Gespräch, in all ihrem Tun rastlos von einem Dinge zum andern.",0,0,44
486,Eine Spukgeschichte,"Ich hab' es erlebt, daß sie in weniger als zehn Minuten stickte – las – zeichnete – sang – tanzte – daß sie in einem Moment weinte um den armen Cousin, der in der Schlacht geblieben und, die bittern Tränen noch in den Augen, in ein hell aufquiekendes Gelächter ausbrach, als die Französin unversehens ihre Tabaksdose über den kleinen Mops ausschüttete, der sofort entsetzlich zu niesen begann, worauf die Alte lamentierte:",0,0,71
487,Eine Spukgeschichte,›Ah che fatalità! ,0,0,3
488,Eine Spukgeschichte,ah carino – poverino!‹,0,0,4
489,Eine Spukgeschichte,"Sie pflegte nämlich mit besagtem Mops nur in italienischer Zunge zu reden, da er aus Padua gebürtig – und dabei war das Fräulein die lieblichste Blondine, die es geben mag, und in allen ihren seltsamen Capriccios voll Anmut und Liebenswürdigkeit, so daß sie überall einen unwiderstehlichen Zauber übte, ohne es zu wollen.",0,0,52
490,Eine Spukgeschichte,"Das seltsamste Widerspiel bildete die jüngere Schwester, Adelgunde geheißen.",0,0,9
491,Eine Spukgeschichte,"Vergebens ringe ich nach Worten, euch den ganz eignen wunderbaren Eindruck zu beschreiben, den das Mädchen auf mich machte, als ich sie zum ersten Male sah.",0,0,26
492,Eine Spukgeschichte,"Denkt euch die schönste Gestalt, das wunderherrlichste Antlitz.",0,0,8
493,Eine Spukgeschichte,"Aber eine Totenblässe liegt auf Lipp' und Wangen, und die Gestalt bewegt sich leise, langsam, gemessenen Schrittes, und wenn dann ein halblautes Wort von den kaum geöffneten Lippen ertönt und im weiten Saal verklingt, fühlt man sich von gespenstischen Schauern durchbebt.",1,0,41
494,Eine Spukgeschichte,"Ich überwand wohl bald diese Schauer und mußte, als ich das tief in sich gekehrte Mädchen zum Sprechen vermocht, mir selbst gestehen, daß das Seltsame, ja Spukhafte dieser Erscheinung nur im Äußern liege, keinesweges sich aber aus dem Innern heraus offenbare.",0,0,41
495,Eine Spukgeschichte,"In dem wenigen, was das Mädchen sprach, zeigte sich ein zarter weiblicher Sinn, ein heller Verstand, ein freundliches Gemüt.",0,0,19
496,Eine Spukgeschichte,"Keine Spur irgendeiner Überspannung war zu finden, wiewohl das schmerzliche Lächeln, der tränenschwere Blick wenigstens irgendeinen physischen Krankheitszustand, der auch auf das Gemüt des zarten Kindes feindlich einwirken mußte, vermuten ließ.",0,0,31
497,Eine Spukgeschichte,"Sehr sonderbar fiel es mir auf, daß die Familie, keinen, selbst die alte Französin nicht, ausgeschlossen, beängstet schien, sowie man mit dem Mädchen sprach, und versuchte, das Gespräch zu unterbrechen, sich darin manchmal auf gar erzwungene Weise einmischend.",0,0,38
498,Eine Spukgeschichte,"Das seltsamste war aber, daß, sowie es abends acht Uhr geworden, das Fräulein erst von der Französin, dann von Mutter, Schwester, Vater gemahnt wurde, sich in ihr Zimmer zu begeben, wie man kleine Kinder zu Bette treibt, damit sie nicht übermüden, sondern fein ausschlafen.",0,0,44
499,Eine Spukgeschichte,"Die Französin begleitete sie, und so kam es, daß beide niemals das Abendessen, welches um neun Uhr angerichtet wurde, abwarten durften.",0,0,21
500,Eine Spukgeschichte,"Die Obristin, meine Verwunderung wohl bemerkend, warf einmal, um jeder Frage vorzubeugen, leicht hin, daß Adelgunde viel kränkte, daß sie vorzüglich abends um neun Uhr von Fieberanfällen heimgesucht werde, und daß daher der Arzt geraten, sie zu dieser Zeit der unbedingtesten Ruhe zu überlassen.",0,0,44
501,Eine Spukgeschichte,"Ich fühlte, daß es noch eine ganz andere Bewandtnis damit haben müsse, ohne irgend Deutliches ahnen zu können.",0,0,18
502,Eine Spukgeschichte,"Erst heute erfuhr ich den wahren entsetzlichen Zusammenhang der Sache und das Ereignis, das den kleinen glücklichen Familienkreis auf furchtbare Weise verstört hat.",1,0,23
503,Eine Spukgeschichte,"Adelgunde war sonst das blühendste, munterste Kind, das man nur sehen konnte.",0,0,12
504,Eine Spukgeschichte,"Ihr vierzehnter Geburtstag wurde gefeiert, eine Menge Gespielinnen waren dazu eingeladen.",0,0,11
505,Eine Spukgeschichte,"Die sitzen in dem schönen Boskett des Schloßgartens im Kreise umher und scherzen und lachen und kümmern sich nicht darum, daß immer finstrer und finstrer der Abend heraufzieht, da die lauen Juliuslüfte erquickend wehen und erst jetzt ihre Lust recht aufgeht.",0,0,41
506,Eine Spukgeschichte,"In der magischen Dämmerung beginnen sie allerlei seltsame Tänze, indem sie Elfen und andere flinke Spukgeister vorstellen wollen.",1,0,18
507,Eine Spukgeschichte,"›Hört,‹ ruft Adelgunde, als es im Boskett ganz finster geworden, ›hört, Kinder, nun will ich euch einmal als die weiße Frau erscheinen, von der unser alte verstorbene Gärtner so oft erzählt hat.",1,0,32
508,Eine Spukgeschichte,"Aber da müßt ihr mit mir kommen bis ans Ende des Gartens, dorthin, wo das alte Gemäuer steht.‹",1,0,18
509,Eine Spukgeschichte,"Und damit wickelt sie sich in ihren weißen Shawl und schwebt leichtfüßig fort durch den Laubgang, und die Mädchen laufen ihr nach in vollem Schäkern und Lachen.",1,0,27
510,Eine Spukgeschichte,"Aber kaum ist Adelgunde an das alte, halb eingefallene Gewölbe gekommen, als sie erstarrt – gelähmt an allen Gliedern stehen bleibt.",1,0,21
511,Eine Spukgeschichte,Die Schloßuhr schlägt neun.,1,0,4
512,Eine Spukgeschichte,›Seht ihr nichts‹,1,0,3
513,Eine Spukgeschichte,"ruft Adelgunde mit dem dumpfen hohlen Ton des tiefsten Entsetzens,",1,0,10
514,Eine Spukgeschichte,seht ihr nichts,1,0,3
515,Eine Spukgeschichte,die Gestalt,1,0,2
516,Eine Spukgeschichte,die dicht vor mir steht,1,0,5
517,Eine Spukgeschichte,Jesus!,1,0,1
518,Eine Spukgeschichte,sie streckt die Hand nach mir aus,1,0,7
519,Eine Spukgeschichte,seht ihr denn nichts?‹ ,1,1,4
520,Eine Spukgeschichte,"Die Kinder sehen nicht das mindeste, aber alle erfaßt Angst und Grauen.",1,0,12
521,Eine Spukgeschichte,"Sie rennen fort, bis auf eine, die, die beherzteste, sich ermutigt, auf Adelgunden zuspringt, sie in die Arme fassen will.",1,0,20
522,Eine Spukgeschichte,Aber in dem Augenblick sinkt Adelgunde todähnlich zu Boden.,1,0,9
523,Eine Spukgeschichte,Auf des Mädchens gellendes Angstgeschrei eilt alles aus dem Schlosse herzu.,1,0,11
524,Eine Spukgeschichte,Man bringt Adelgunde hinein.,1,0,4
525,Eine Spukgeschichte,"Sie erwacht endlich aus der Ohnmacht und erzählt, an allen Gliedern zitternd, daß, kaum sei sie vor das Gewölbe getreten, dicht vor ihr eine luftige Gestalt, wie in Nebel gehüllt, gestanden und die Hand nach ihr ausgestreckt habe.",1,0,38
526,Eine Spukgeschichte,"Was war natürlicher, als daß man die ganze Erscheinung den wunderbaren Täuschungen des dämmernden Abendlichts zuschrieb.",0,0,16
527,Eine Spukgeschichte,"Adelgunde erholte sich in derselben Nacht so ganz und gar von ihrem Schreck, daß man durchaus keine böse Folgen befürchtete, sondern die ganze Sache für völlig abgetan hielt.",0,0,28
528,Eine Spukgeschichte,Wie ganz anders begab sich alles!,1,0,6
529,Eine Spukgeschichte,"Kaum schlägt es den Abend darauf neun Uhr als Adelgunde mitten in der Gesellschaft, die sie umgibt, entsetzt aufspringt und ruft:",1,0,21
530,Eine Spukgeschichte,Da ist es,1,0,3
531,Eine Spukgeschichte,da ist es,1,0,3
532,Eine Spukgeschichte,seht ihr denn nichts!,1,0,4
533,Eine Spukgeschichte,dicht vor mir steht es!‹,1,0,5
534,Eine Spukgeschichte,"Genug, seit jenem unglückseligen Abende behauptete Adelgunde, sowie es abends neune schlug, daß die Gestalt dicht vor ihr stehe und einige Sekunden weile, ohne daß irgendein Mensch außer ihr auch nur das mindeste wahrnehmen konnte oder in irgendeiner psychischen Empfindung die Nähe eines unbekannten geistigen Prinzips gespürt haben sollte.",1,0,49
535,Eine Spukgeschichte,"Nun wurde die arme Adelgunde für wahnsinnig gehalten, und die Familie schämte sich in seltsamer Verkehrtheit dieses Zustandes der Tochter, der Schwester.",0,0,22
536,Eine Spukgeschichte,"Daher jene sonderbare Art sie zu behandeln, deren ich erst erwähnte. ",0,0,11
537,Eine Spukgeschichte,"Es fehlte nicht an Ärzten und an Mitteln, die das arme Kind von der fixen Idee, wie man die von ihr behauptete Erscheinung zu nennen beliebte, befreien sollten, aber alles blieb vergebens, und sie bat unter vielen Tränen, man möge sie doch nur in Ruhe lassen, da die Gestalt, die in ihren ungewissen, unkenntlichen Zügen an und vor sich selbst gar nichts Schreckliches habe, ihr kein Entsetzen mehr errege, wiewohl es jedesmal nach der Erscheinung ihr zumute sei, als wäre ihr Innerstes mit allen Gedanken hinausgewendet und schwebe körperlos außer ihr selbst umher, wovon sie krank und matt werde.",0,0,99
538,Eine Spukgeschichte,"Endlich machte der Obrist die Bekanntschaft eines berühmten Arztes, der in dem Ruf stand, Wahnsinnige auf eine überaus pfiffige Weise zu heilen.",0,0,22
539,Eine Spukgeschichte,"Als der Obrist diesem entdeckt hatte, wie es sich mit der armen Adelgunde begebe, lachte er laut auf und meinte, nichts sei leichter, als diesen Wahnsinn zu heilen, der bloß in der überreizten Einbildungskraft seinen Grund finde.",0,0,37
540,Eine Spukgeschichte,"Die Idee der Erscheinung des Gespenstes sei mit dem Ausschlagen der neunten Abendstunde so fest verknüpft, daß die innere Kraft des Geistes sie nicht mehr trennen könne, und es käme daher nur darauf an, diese Trennung von außen her zu bewirken.",0,0,41
541,Eine Spukgeschichte,"Dies könne aber nun wieder sehr leicht dadurch geschehen, daß man das Fräulein in der Zeit täusche und die neunte Stunde vorübergehen lasse, ohne daß sie es wisse.",0,0,28
542,Eine Spukgeschichte,"Wäre dann das Gespenst nicht erschienen, so würde sie selbst ihren Wahn einsehen, und physische Erkräftigungsmittel würden dann die Kur glücklich vollenden.",0,0,22
543,Eine Spukgeschichte,Der unselige Rat wurde ausgeführt! ,0,0,5
544,Eine Spukgeschichte,"In einer Nacht stellte man sämtliche Uhren im Schlosse, ja selbst die Dorfuhr, deren dumpfe Schläge herabsummten, um eine Stunde zurück, so daß Adelgunde, sowie sie am frühen Morgen erwachte, in der Zeit um eine Stunde irren mußte.",0,0,38
545,Eine Spukgeschichte,Der Abend kam heran.,1,0,4
546,Eine Spukgeschichte,"Die kleine Familie war wie gewöhnlich in einem heiter verzierten Eckzimmer versammelt, kein Fremder zugegen.",0,0,15
547,Eine Spukgeschichte,"Die Obristin mühte sich, allerlei Lustiges zu erzählen, der Obrist fing an, wie es seine Art war, wenn er vorzüglich bei Laune, die alte Französin ein wenig aufzuziehen, worin ihm Auguste (das ältere Fräulein) beistand.",0,0,35
548,Eine Spukgeschichte,"Man lachte, man war fröhlicher als je.",0,0,7
549,Eine Spukgeschichte,"Da schlägt die Wanduhr achte (es war also die neunte Stunde), und leichenblaß sinkt Adelgunde in den Lehnsessel zurück – das Nähzeug entfällt ihren Händen!",1,0,25
550,Eine Spukgeschichte,"Dann erhebt sie sich, alle Schauer des Entsetzens im Antlitz, starrt hin in des Zimmers öden Raum, murmelt dumpf und hohl:",1,0,21
551,Eine Spukgeschichte,Was!,1,0,1
552,Eine Spukgeschichte,eine Stunde früher?,1,1,3
553,Eine Spukgeschichte,"ha, seht ihr's?",1,1,3
554,Eine Spukgeschichte,seht ihr's?,1,1,2
555,Eine Spukgeschichte,da steht es dicht vor mir,1,0,6
556,Eine Spukgeschichte,dicht vor mir!,1,0,3
557,Eine Spukgeschichte,"Alle fahren auf, vom Schrecken erfaßt, aber als niemand auch nur das mindeste gewahrt, ruft der Obrist:",1,0,17
558,Eine Spukgeschichte,Adelgunde!,1,0,1
559,Eine Spukgeschichte,fasse dich!,1,0,2
560,Eine Spukgeschichte,"es ist nichts, es ist ein Hirngespinst, ein Spiel deiner Einbildungskraft, was dich täuscht, wir sehen nichts, gar nichts und müßten wir, ließe sich wirklich dicht vor dir eine Gestalt erschauen, müßten wir sie nicht ebensogut wahrnehmen als du?",1,1,39
561,Eine Spukgeschichte,Fasse dich,1,0,2
562,Eine Spukgeschichte,"fasse dich, Adelgunde!",1,0,3
563,Eine Spukgeschichte,O Gott,1,0,2
564,Eine Spukgeschichte,o Gott,1,0,2
565,Eine Spukgeschichte,seufzt Adelgunde,1,0,2
566,Eine Spukgeschichte,will man mich denn wahnsinnig machen!,1,0,6
567,Eine Spukgeschichte,"Seht, da streckt es den weißen Arm lang aus nach mir",1,0,11
568,Eine Spukgeschichte,es winkt.,1,0,2
569,Eine Spukgeschichte,"Und wie willenlos, unverwandten starren Blickes, greift nun Adelgunde hinter sich, faßt einen kleinen Teller, der zufällig auf dem Tische steht, reicht ihn vor sich hin in die Luft, läßt ihn los – und der Teller, wie von unsichtbarer Hand getragen, schwebt langsam im Kreise der Anwesenden umher und läßt sich dann leise auf den Tisch nieder!",1,0,57
570,Eine Spukgeschichte,"Die Obristin, Auguste lagen in tiefer Ohnmacht, der ein hitziges Nervenfieber folgte.",1,0,12
571,Eine Spukgeschichte,"Der Obrist nahm sich mit aller Kraft zusammen, aber man merkte wohl an seinem verstörten Wesen die tiefe feindliche Wirkung jenes unerklärlichen Phänomens.",1,0,23
572,Eine Spukgeschichte,"Die alte Französin hatte, auf die Knie gesunken, das Gesicht zur Erde gebeugt, still gebetet, sie blieb so wie Adelgunde frei von allen bösen Folgen.",1,0,25
573,Eine Spukgeschichte,In kurzer Zeit war die Obristin hingerafft.,1,0,7
574,Eine Spukgeschichte,"Auguste überstand die Krankheit, aber wünschenswerter war gewiß ihr Tod, als ihr jetziger Zustand.",0,0,14
575,Eine Spukgeschichte,"ie, die volle herrliche Jugendlust selbst, wie ich sie erst beschrieben, ist von einem Wahnsinn befallen, der mir wenigstens grauenvoller, entsetzlicher vorkommt, als irgendeiner, den jemals eine fixe Idee erzeugte.",0,0,30
576,Eine Spukgeschichte,"Sie bildet sich nämlich ein, sie sei jenes unsichtbare körperlose Gespenst Adelgundens, flieht daher alle Menschen oder hütet sich wenigstens, sobald ein anderer zugegen, zu reden, sich zu bewegen.",0,0,29
577,Eine Spukgeschichte,"Kaum wagt sie es zu atmen, denn fest glaubt sie, daß, verrate sie ihre Gegenwart auf diese, jene Weise, jeder vor Entsetzen des Todes sein müsse.",0,0,26
578,Eine Spukgeschichte,"Man öffnet ihr die Türe, man setzt ihr Speisen hin, dann schlüpft sie verstohlen hinein und heraus – ißt ebenso heimlich u.s.w.",0,0,22
579,Eine Spukgeschichte,Kann ein Zustand qualvoller sein?,0,1,5
580,Eine Spukgeschichte,"Der Obrist, ganz Gram und Verzweiflung, folgte den Fahnen zum neuen Feldzuge.",0,0,12
581,Eine Spukgeschichte,Er blieb in der siegreichen Schlacht bei W.,0,0,8
582,Eine Spukgeschichte,"Merkwürdig, höchst merkwürdig ist es, daß Adelgunde seit jenem verhängnisvollen Abende von dem Phantom befreit ist.",0,0,16
583,Eine Spukgeschichte,"Sie pflegt getreulich die kranke Schwester, und ihr steht die alte Französin bei.",0,0,13
584,Eine Spukgeschichte,"So wie Sylvester mir heute sagte, ist der Oheim der armen Kinder hier, um mit unserm wackern R- über die Kurmethode, die man allenfalls bei Augusten versuchen könne, zu Rate zu gehen.",0,0,32
585,Eine Spukgeschichte,"Gebe der Himmel, daß die unwahrscheinliche Rettung möglich.",0,0,8
586,Eine Spukgeschichte,"Cyprian schwieg, und auch die Freunde blieben still, indem sie gedankenvoll vor sich hinschauten.",0,0,14
587,Eine Spukgeschichte,Endlich brach Lothar los:,0,0,4
588,Eine Spukgeschichte,Das ist ja eine ganz verdammte Spukgeschichte!,0,0,7
589,Eine Spukgeschichte,"Aber ich kann's nicht leugnen, mir bebt die Brust, unerachtet mir das ganze Ding mit dem schwebenden Teller kindisch und abgeschmackt bedünken will.",0,0,23
590,Eine Spukgeschichte,"Nicht so rasch,« nahm Ottmar das Wort, »nicht so rasch, lieber Lothar!",0,0,12
591,Eine Spukgeschichte,"Du weißt, was ich von Spukgeschichten halte, du weißt, daß ich mich gegen alle Visionärs damit brüste, daß die Geisterwelt, unerachtet ich sie oft mit verwogener Keckheit in die Schranken rief, noch niemals sich bemühte, mich für meinen Frevel zu züchtigen, aber Cyprians Erzählung gibt einen ganz andern Punkt zu bedenken, als den der bloßen chimärischen Spukerei.",0,0,57
592,Eine Spukgeschichte,"Mag es mit Adelgundens Phantom, mag es mit dem schwebenden Teller dann nun eine Bewandtnis gehabt haben, welche es wolle, genug, die Tatsache bleibt stehen, daß sich an jenem Abende in dem Kreise der Familie des Obristen von P. etwas zutrug, worüber drei Personen zu gleicher Zeit in einen solchen verstörten Gemütszustand gerieten, der bei einer den Tod, bei der andern Wahnsinn herbeiführte, wollen wir nicht auch, wenigstens mittelbar, den Tod des Obristen jenem Ereignis zuschreiben.",0,0,76
593,Eine Spukgeschichte,"Denn eben fällt mir ein, von Offizieren gehört zu haben, der Obrist sei beim Angriff plötzlich, wie von Furien getrieben, ins feindliche Feuer hineingesprengt.",1,0,24
594,Eine Spukgeschichte,"Nun ist aber auch die Geschichte mit dem Teller so ohne alle Staffierung gewöhnlicher Spukgeschichten, selbst die Stunde allem spukischen Herkommen entgegen, und das Ganze so ungesucht, so einfach, daß gerade in der Wahrscheinlichkeit, die das Unwahrscheinlichste dadurch erhält, für mich das Grauenhafte liegt.",0,0,44
595,Eine Spukgeschichte,"Doch, nehmen wir an, daß Adelgundens Einbildung Vater, Mutter, Schwester mit fortriß, daß der Teller nur innerhalb ihres Gehirns im Kreise umherschwebte, wäre diese Einbildung, in einem Moment wie ein elektrischer Schlag drei Personen zum Tode treffend, nicht eben der entsetzlichste Spuk, den es geben könnte?",0,1,46
596,Eine Spukgeschichte,"»Allerdings,« sprach Theodor, »und ich teile mit dir, Ottmar, das lebhafte Gefühl, daß gerade in der Einfachheit der Geschichte ihre tiefsten Schauer liegen.",0,0,23
597,Eine Spukgeschichte,"Ich kann mir es denken, daß ich den plötzlichen Schreck irgendeiner grauenhaften Erscheinung wohl ertragen könnte, das unheimliche, den äußern Sinn in Anspruch nehmende Treiben eines unsichtbaren Wesens würde mich dagegen unfehlbar wahnsinnig machen.",0,0,34
598,Eine Spukgeschichte,"Es ist das Gefühl der gänzlichen hilflosesten Ohnmacht, das den Geist zermalmen müßte.",0,0,13
599,Eine Spukgeschichte,"Ich erinnere mich, daß ich dem tiefsten Grausen kaum widerstehen konnte, daß ich wie ein einfältiges, verschüchtertes Kind nicht allein in meinem Zimmer schlafen mochte, als ich einst von einem alten Musiker las, den ein entsetzlicher Spuk mehrere Zeit hindurch verfolgte und ihn auch beinahe zum hellen Wahnsinn trieb.",0,0,49
600,Eine Spukgeschichte,Nachts spielte nämlich ein unsichtbares Wesen auf seinem Flügel die wunderbarsten Kompositionen mit der Kraft und Fertigkeit des vollendeten Meisters.,1,0,20
601,Eine Spukgeschichte,"Er hörte jeden Ton, er sah, wie die Tasten niedergedrückt wurden, wie die Saiten zitterten, aber nicht den leisesten Schimmer einer Gestalt.",1,0,22
602,Eine Spukgeschichte,"Nein,« rief Lothar, »nein, es ist nicht auszuhalten, wie das Tolle wieder unter uns lustig fortwuchert!",0,0,16
603,Eine Spukgeschichte,"Ich hab' es euch gestanden, daß mir der verdammte Teller das Innerste aufgeregt hat.",0,0,14
604,Eine Spukgeschichte,Ottmar hat recht;,0,0,3
605,Eine Spukgeschichte,"hält man sich nur an das Resultat irgendeines Ereignisses, das sich wirklich begeben, so ist dies Resultat der gräßlichste Spuk, den es geben kann.",0,0,24
606,Eine Spukgeschichte,"Ich verzeihe deshalb unserm Cyprian die verstörte Stimmung, die er beim Eintreten merken ließ, die aber jetzt schon ziemlich nachgelassen.",0,0,20
607,Eine Spukgeschichte,Doch jetzt kein Wort mehr von allem gespenstischen Unwesen.,0,0,9
